,date,tmp0,title,tmp,tmp2,location,tmp23,tmp3,tmp34,tmp4,org_size,org_size_bucket,salary,tmp5,tmp6,experience,tmp7,tmp8,industry,tmp9,comments,tmp10,title_categories
549,12/6/2020 20:16:47,Title:,Principal engineer,Title:Principal engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,780000.0,Salary:780000,Experience:,7.0,Experience:7,,Technology,Technology,"I also have a PhD, so you could count YoE as 6 PhD + 7 industry.","Yes, value included in total above",General Engineering
550,12/6/2020 20:16:49,Title:,Head of communications,Title:Head of communications,Where:,san francisco,Where:San Francisco,No,Org Size:,11- 50,Org Size:11- 50,Salary:,145000.0,Salary:145000,Experience:,10.0,Experience:10,,Health tech,Health tech,,Equity,Management and Leadership
551,12/6/2020 20:17:56,Title:,Frontend Engineer,Title:Frontend Engineer,Where:,connecticut,Where:Connecticut,Yes,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,84500.0,Salary:84500,Experience:,7.0,Experience:7,,Software - DevOps,Software - DevOps,,4500 shares pre-IPO,Front End
552,12/6/2020 20:19:29,Title:,Software Engineer,Title:Software Engineer,Where:,chicagonyc,Where:Chicago/NYC,No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,150000.0,Salary:150000,Experience:,0.0,Experience:0,,Finance,Finance,,"$100,000 signing; $50,000 annual",General Engineering
553,12/6/2020 20:20:10,Title:,Lead User Experience Researcher,Title:Lead User Experience Researcher,Where:,new york,Where:New York,Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,110000.0,Salary:110000,Experience:,6.0,Experience:6,,Insurance,Insurance,,No,UX and Design
554,12/6/2020 20:22:10,Title:,Audience Development Manager,Title:Audience Development Manager,Where:,toronto,Where:Toronto,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,50000.0,Salary:50000,Experience:,3.0,Experience:3,,Publication,Publication,,None,Management and Leadership
555,12/6/2020 20:24:38,Title:,Senior software engineer,Title:Senior software engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,145000.0,Salary:145000,Experience:,6.0,Experience:6,,Solar,Solar,,"Stock, value unknown",General Engineering
556,12/6/2020 20:25:18,Title:,"Senior Manager, Marketing","Title:Senior Manager, Marketing",Where:,new york city,Where:New York City,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,165000.0,Salary:165000,Experience:,8.0,Experience:8,,Market Intelligence,Market Intelligence,,,Management and Leadership
557,12/6/2020 20:27:13,Title:,lead product designer,Title:lead product designer,Where:,los angeles ca,Where:los angeles ca,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,195000.0,Salary:195k,Experience:,6.0,Experience:6,,storage,storage,,12k rsu and 10k at signing,UX and Design
558,12/6/2020 20:28:13,Title:,Senior software engineer,Title:Senior software engineer,Where:,nyc,Where:Nyc,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,150000.0,Salary:150000,Experience:,3.0,Experience:3,,Insurance,Insurance,,,General Engineering
559,12/6/2020 20:28:29,Title:,Design System Lead,Title:Design System Lead,Where:,philadelphia,Where:Philadelphia,Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,135000.0,Salary:135000,Experience:,5.0,Experience:5,,Insurance,Insurance,,15% annual bonus,Ops and Security
560,12/6/2020 20:28:40,Title:,Senior Technology Consultant,Title:Senior Technology Consultant,Where:,chicago,"Where:Chicago, IL",No,Org Size:,> 5000,Org Size:> 5000,Salary:,100000.0,Salary:100000,Experience:,3.0,Experience:3,,Professional services,Professional services,,Performance based bonuses,General Engineering
561,12/6/2020 20:28:57,Title:,Senior software engineer,Title:Senior software engineer,Where:,los angeles,"Where:Los Angeles, CA",No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,157000.0,Salary:157000,Experience:,6.0,Experience:6,,Entertainment,Entertainment,,Up to 10% bonus annually based on department goals,General Engineering
562,12/6/2020 20:29:20,Title:,SRE,Title:SRE,Where:,boise,"Where:Boise, Idaho",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,185000.0,Salary:185000,Experience:,20.0,Experience:20,,Consumer Electronics,Consumer Electronics,"They do eventually want me to move down to San Diego, but it wasn’t made an official condition of my employment.","118k in RSUs and 35k bonus, both hiring. Presumably more ongoing (I have only had this job for five months)",Unknown
563,12/6/2020 20:29:30,Title:,CTO,Title:CTO,Where:,montreal,Where:Montreal,Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,74000.0,"Salary:$74,000/yr USD",Experience:,10.0,Experience:10,,Software Development Consulting,Software Development Consulting,I'm the cofounder so we get to choose our own salary,50% of the company,Management and Leadership
564,12/6/2020 20:29:41,Title:,Software Engineer,Title:Software Engineer,Where:,austin,"Where:Austin, TX",No,Org Size:,> 5000,Org Size:> 5000,Salary:,97000.0,Salary:97000,Experience:,7.0,Experience:7,,Video Games,Video Games,,14000,General Engineering
565,12/6/2020 20:30:38,Title:,Jr. Salesforce Administrator,Title:Jr. Salesforce Administrator,Where:,orlsndo,"Where:Orlsndo, Fl",Yes,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,60000.0,Salary:60000,Experience:,1.0,Experience:1,,Education,Education,,,Unknown
566,12/6/2020 20:31:37,Title:,Data engineer,Title:Data engineer,Where:,glasgow,"Where:Glasgow, Scotland",No,Org Size:,> 5000,Org Size:> 5000,Salary:,38500.0,Salary:38500,Experience:,2.0,Experience:2,,Public sector,Public sector,,"Pension, included in salary, abive",Data
567,12/6/2020 20:32:09,Title:,Product Manager,Title:Product Manager,Where:,amsterdam,"Where:Amsterdam, The Netherlands",No,Org Size:,> 5000,Org Size:> 5000,Salary:,82000.0,"Salary:82,000 Euros",Experience:,13.0,Experience:13,,Travel,Travel,,15% bonus + 15% RSU (annual/3 years),Management and Leadership
568,12/6/2020 20:33:04,Title:,Tech lead,Title:Tech lead,Where:,louisville,"Where:Louisville, KY",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,160000.0,Salary:160000,Experience:,9.0,Experience:9,,Saas,Saas,,No,General Engineering
569,12/6/2020 20:35:13,Title:,Senior FP&A Analyst,Title:Senior FP&A Analyst,Where:,denver,Where:Denver,Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,90000.0,Salary:90000,Experience:,2.0,Experience:2,,Streaming,Streaming,CPA,No,Unknown
570,12/6/2020 20:35:14,Title:,Cloud Solutions Architect,Title:Cloud Solutions Architect,Where:,cincinnati,"Where:Cincinnati, OH",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,155000.0,Salary:155000,Experience:,5.0,Experience:5,,Tech,Tech,,26k/year,Management and Leadership
571,12/6/2020 20:35:23,Title:,Full Stack Software Engineer,Title:Full Stack Software Engineer,Where:,austin,"Where:Austin, TX",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,85000.0,Salary:85000,Experience:,2.0,Experience:2.5,,E-Learning,E-Learning,,Stock only,Full Stack
572,12/6/2020 20:38:06,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,230000.0,Salary:230000,Experience:,8.0,Experience:8,,Real Estate,Real Estate,,Yes,General Engineering
573,12/6/2020 20:39:02,Title:,Principal UX Designer,Title:Principal UX Designer,Where:,seattle,"Where:Seattle, WA",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,192009.0,Salary:192009,Experience:,18.0,Experience:18,,Philanthropy,Philanthropy,"28,000 retirement grant","5,000",UX and Design
574,12/6/2020 20:39:03,Title:,Senior software engineer,Title:Senior software engineer,Where:,new york,"Where:New York, NY",No,Org Size:,> 5000,Org Size:> 5000,Salary:,185000.0,Salary:185000,Experience:,4.0,Experience:4,,Finance,Finance,,35000,General Engineering
575,12/6/2020 20:39:59,Title:,Director of Digital Strategy,Title:Director of Digital Strategy,Where:,washington,"Where:Washington, DC",No,Org Size:,> 5000,Org Size:> 5000,Salary:,215000.0,Salary:215000,Experience:,20.0,Experience:20,,Government IT Contracting,Government IT Contracting,Likely to remain remote after covid,None,Management and Leadership
576,12/6/2020 20:40:59,Title:,Associate product manager,Title:Associate product manager,Where:,chicago,"Where:Chicago, il",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,110000.0,Salary:110000,Experience:,2.0,Experience:2,,Tech,Tech,,"30k stock, bonus up to 10%, sign on bonus was 10k",Management and Leadership
577,12/6/2020 20:41:16,Title:,Software development engineer,Title:Software development engineer,Where:,new york ny,Where:New York NY,No,Org Size:,> 5000,Org Size:> 5000,Salary:,300000.0,Salary:300000,Experience:,7.0,Experience:7,,Social media,Social media,That was total comp,Both,General Engineering
578,12/6/2020 20:41:17,Title:,Director of Engineering,Title:Director of Engineering,Where:,greenville,"Where:Greenville, SC",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,187000.0,Salary:187000,Experience:,6.0,Experience:6,,Devtools,Devtools,,Yes,Management and Leadership
579,12/6/2020 20:41:30,Title:,VP of Product,Title:VP of Product,Where:,austin,"Where:Austin, TX",Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,245000.0,Salary:245000,Experience:,8.0,Experience:8,,Health Tech,Health Tech,,,Management and Leadership
580,12/6/2020 20:41:31,Title:,Engineering Manager,Title:Engineering Manager,Where:,san francisco,Where:San Francisco,No,Org Size:,11- 50,Org Size:11- 50,Salary:,200000.0,Salary:200000,Experience:,20.0,Experience:20,,Edtech,Edtech,,no,Management and Leadership
581,12/6/2020 20:41:57,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,austin,"Where:Austin, TX",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,132000.0,Salary:132000,Experience:,8.0,Experience:8,,Linux,Linux,,Quarterly,General Engineering
582,12/6/2020 20:42:07,Title:,Lead Software Engineer,Title:Lead Software Engineer,Where:,pittsburgh,"Where:Pittsburgh, PA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,150000.0,Salary:150000,Experience:,11.0,Experience:11,,Technology,Technology,,Yes,General Engineering
583,12/6/2020 20:43:40,Title:,Principal Engineer,Title:Principal Engineer,Where:,nashville,"Where:Nashville, TN",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,136000.0,Salary:136000,Experience:,9.0,Experience:9,,Healthcare,Healthcare,,$15k bonus,General Engineering
584,12/6/2020 20:44:21,Title:,Sr Software Engineer,Title:Sr Software Engineer,Where:,portland,"Where:Portland, OR",No,Org Size:,11- 50,Org Size:11- 50,Salary:,155000.0,Salary:155000,Experience:,12.0,Experience:12,,Media,Media,My coworkers and I pushed for & got transparent salary bands by level.,"startup options (totally gambling, i value them at $0)",General Engineering
585,12/6/2020 20:44:27,Title:,Sr. Staff Software Engineer,Title:Sr. Staff Software Engineer,Where:,san francisco,Where:San Francisco,Yes,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,220000.0,Salary:220000,Experience:,21.0,Experience:21,,eCommerce,eCommerce,white female,0,General Engineering
586,12/6/2020 20:44:32,Title:,Frontend engineer,Title:Frontend engineer,Where:,raleigh,"Where:Raleigh, NC",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,99000.0,Salary:99000,Experience:,11.0,Experience:11,,Saas,Saas,,,Front End
587,12/6/2020 20:45:26,Title:,Software Development Engineer I,Title:Software Development Engineer I,Where:,seattle,Where:Seattle,No,Org Size:,> 5000,Org Size:> 5000,Salary:,110000.0,Salary:110000,Experience:,2.0,Experience:2,,Cloud,Cloud,,30000,General Engineering
588,12/6/2020 20:45:28,Title:,Software Engineer,Title:Software Engineer,Where:,ny,"Where:NY, NY",No,Org Size:,> 5000,Org Size:> 5000,Salary:,132000.0,Salary:132000,Experience:,1.0,Experience:1,,Internet,Internet,,"$26,400 bonus, $37,500 stock",General Engineering
589,12/6/2020 20:45:43,Title:,Product Design Contractor,Title:Product Design Contractor,Where:,connecticut,Where:Connecticut,Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,100.0,Salary:$100/hour,Experience:,3.0,Experience:3,,Software studio,Software studio,,,UX and Design
590,12/6/2020 20:45:46,Title:,Software Engineer,Title:Software Engineer,Where:,baltimore md,Where:Baltimore MD,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,162000.0,Salary:162000,Experience:,38.0,Experience:38,,Government/Commercial Cybersecurity,Government/Commercial Cybersecurity,"tech allowance, phone allowance ~1500/yr",~5750/yr bonus,General Engineering
591,12/6/2020 20:45:52,Title:,UX designer,Title:UX designer,Where:,atlanta,"Where:Atlanta, ga",No,Org Size:,11- 50,Org Size:11- 50,Salary:,115000.0,Salary:115000,Experience:,8.0,Experience:8,,Emergency services,Emergency services,,No,UX and Design
592,12/6/2020 20:46:08,Title:,Data Science Manager,Title:Data Science Manager,Where:,boston,"Where:Boston, MA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,158000.0,Salary:158000,Experience:,12.0,Experience:12,,Media Tech,Media Tech,Up for a large raise,Stocks,Data
593,12/6/2020 20:46:36,Title:,Senior software engineer,Title:Senior software engineer,Where:,baltimore,"Where:Baltimore, MD",No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,134000.0,Salary:134000,Experience:,17.0,Experience:17,,Aerospace,Aerospace,"Cheap .gov equivalent health insurance, 10% salary in 403b, up to another 10% matching.",None,General Engineering
594,12/6/2020 20:46:43,Title:,senior software engineer,Title:senior software engineer,Where:,porland,"Where:porland, oregon",Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,130000.0,Salary:130000,Experience:,25.0,Experience:25,,software tooling (high performance computing),software tooling (high performance computing),,0,General Engineering
595,12/6/2020 20:48:27,Title:,Associate software engineer,Title:Associate software engineer,Where:,denver,"Where:Denver, CO",No,Org Size:,> 5000,Org Size:> 5000,Salary:,85000.0,Salary:85000,Experience:,1.0,Experience:1,,Agriculture,Agriculture,,,General Engineering
596,12/6/2020 20:48:31,Title:,principal architect,Title:principal architect,Where:,san francisco,"Where:san francisco, ca",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,220000.0,Salary:220000,Experience:,26.0,Experience:26,,cyber security,cyber security,racing against inflation and losing,bonuses,Management and Leadership
597,12/6/2020 20:49:02,Title:,Software engineer,Title:Software engineer,Where:,seattle,"Where:Seattle, WA",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,130000.0,Salary:130000,Experience:,5.0,Experience:5,,Telecom,Telecom,,10k eq,General Engineering
598,12/6/2020 20:49:41,Title:,Software Engineer,Title:Software Engineer,Where:,mountain view,"Where:Mountain View, CA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,220000.0,Salary:220000,Experience:,30.0,Experience:30,,Search / Advertising,Search / Advertising,Bonus/stock approximate,"100,000",General Engineering
599,12/6/2020 20:50:46,Title:,Staff 1,Title:Staff 1,Where:,san jose,Where:San Jose,No,Org Size:,> 5000,Org Size:> 5000,Salary:,160000.0,Salary:160000,Experience:,15.0,Experience:15,,Finance,Finance,,30000,Unknown
600,12/6/2020 20:51:14,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,chicago,"Where:Chicago, IL",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,150000.0,Salary:150000,Experience:,17.0,Experience:17,,Supply Chain Logistics,Supply Chain Logistics,,Bonus at 15% of salary,General Engineering
601,12/6/2020 20:51:54,Title:,Full Stack Engineer,Title:Full Stack Engineer,Where:,nyc,Where:NYC,No,Org Size:,11- 50,Org Size:11- 50,Salary:,150000.0,Salary:150000,Experience:,4.0,Experience:4,,Fintech,Fintech,,Stock options,Full Stack
602,12/6/2020 20:52:25,Title:,Product Designer,Title:Product Designer,Where:,menlo park,"Where:Menlo Park, CA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,199999.0,Salary:199999,Experience:,13.0,Experience:13,,Social,Social,,Both,UX and Design
603,12/6/2020 20:53:35,Title:,Software Development Manager,Title:Software Development Manager,Where:,denver,"Where:Denver, CO",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,195.0,Salary:195K,Experience:,10.0,Experience:10,,E-commerce,E-commerce,3 years management experience,"Equity options, no cash bonus but generally annual pay raise",Management and Leadership
604,12/6/2020 20:55:23,Title:,Security Engineer,Title:Security Engineer,Where:,chicago,"Where:Chicago, IL",Yes,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,87000.0,Salary:87000,Experience:,1.0,Experience:1.5,,FinTech,FinTech,First job out of college,8700,Ops and Security
605,12/6/2020 20:55:28,Title:,iOS Engineer,Title:iOS Engineer,Where:,new york,"Where:New York, NY",No,Org Size:,> 5000,Org Size:> 5000,Salary:,114000.0,Salary:114000,Experience:,3.0,Experience:3,,Health & wellness,Health & wellness,,Small bonus,Mobile
606,12/6/2020 20:55:28,Title:,Senior software engineer,Title:Senior software engineer,Where:,philadelphia,"Where:Philadelphia, PA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,230000.0,Salary:230000,Experience:,14.0,Experience:14,,Consumer technology,Consumer technology,,550000,General Engineering
607,12/6/2020 20:56:48,Title:,Software Engineer II,Title:Software Engineer II,Where:,seattle,"Where:Seattle, WA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,142000.0,Salary:142000,Experience:,4.0,Experience:4,,Software,Software,,,General Engineering
608,12/6/2020 20:56:54,Title:,Senior iOS Engineer,Title:Senior iOS Engineer,Where:,denver,Where:Denver,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,130000.0,Salary:130000,Experience:,6.0,Experience:6,,Mobile Shopping,Mobile Shopping,,"2000 options in hire, 2000 when promoted",Mobile
609,12/6/2020 20:57:44,Title:,Software Engineer,Title:Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,145000.0,Salary:145000,Experience:,5.0,Experience:5,,Consumer Electronics,Consumer Electronics,,150000,General Engineering
